game_id,blue_kills,blue_deaths,blue_assists,blue_elite_monsters,blue_dragons,blue_heralds,blue_towers_destroyed,blue_total_gold,blue_avg_level,blue_total_experience,blue_total_minions_killed,blue_total_jungle_minions_killed,blue_gold_diff,blue_experience_diff,blue_cs_per_min,blue_gold_per_min,red_kills,red_deaths,red_assists,red_elite_monsters,red_dragons,red_heralds,red_towers_destroyed,red_total_gold,red_avg_level,red_total_experience,red_total_minions_killed,red_total_jungle_minions_killed,red_gold_diff,red_experience_diff,red_cs_per_min,red_gold_per_min,winner,blue_kda,red_kda,blue_vision_score,red_vision_score,first_blood
4515616629,8,3,8,0,0,0,0,17628,7.2,18793,231,61,3539,2952,23.1,1762.8,3,8,4,0,0,0,0,14089,6.4,15841,195,46,-3539,-2952,19.5,1408.9,blue,5.33,0.88,13,125,blue
4464352676,7,10,7,1,0,1,0,16375,6.8,17469,177,51,-3183,-1884,17.7,1637.5,10,7,9,0,0,0,1,19558,7.2,19353,236,72,3183,1884,23.6,1955.8,blue,1.4,2.71,20,20,red
4521458621,3,8,2,0,0,0,0,14533,6.8,17818,198,56,-4033,-1850,19.8,1453.3,8,3,9,1,1,0,0,18566,7.2,19668,220,64,4033,1850,22,1856.6,red,0.62,5.67,107,16,red
4517957834,6,7,8,0,0,0,0,16067,6.8,17256,190,48,-1176,-671,19,1606.7,7,6,7,2,1,1,0,17243,7.2,17927,220,47,1176,671,22,1724.3,red,2,2.33,21,20,blue
4494013671,3,6,2,2,1,1,0,14740,6.6,16655,201,44,-1402,-2295,20.1,1474,6,3,9,0,0,0,0,16142,7,18950,233,51,1402,2295,23.3,1614.2,blue,0.83,5,30,23,blue
4451947704,5,5,7,0,0,0,0,16560,7,18547,225,50,761,830,22.5,1656,5,5,8,1,1,0,0,15799,6.8,17717,225,47,-761,-830,22.5,1579.9,red,2.4,2.6,85,41,blue
4524990772,7,8,8,0,0,0,0,16979,6.8,17700,228,34,1038,454,22.8,1697.9,8,7,4,1,1,0,0,15941,6.8,17246,174,56,-1038,-454,17.4,1594.1,red,1.88,1.71,15,13,blue
4446773786,3,16,5,0,0,0,0,14081,6.4,15129,207,30,-6402,-4189,20.7,1408.1,16,3,22,1,1,0,0,20483,7.2,19318,233,47,6402,4189,23.3,2048.3,red,0.5,12.67,19,25,red
4523726698,3,11,7,0,0,0,0,13511,5.8,14048,164,39,-5427,-4559,16.4,1351.1,11,3,14,1,1,0,0,18938,7.2,18607,239,57,5427,4559,23.9,1893.8,red,0.91,8.33,42,43,red
4525061543,8,9,11,0,0,0,0,17951,6.8,17922,226,39,-194,431,22.6,1795.1,9,8,12,0,0,0,0,18145,6.8,17491,227,48,194,-431,22.7,1814.5,red,2.11,2.62,63,51,blue
4521050859,3,4,1,0,0,0,0,14202,6.8,16773,212,37,-2263,-1397,21.2,1420.2,4,3,4,1,1,0,0,16465,6.8,18170,240,60,2263,1397,24,1646.5,blue,1,2.67,23,20,red
4472625849,12,9,10,1,0,1,0,18291,6.8,17873,208,56,1693,1979,20.8,1829.1,9,12,11,0,0,0,0,16598,6.4,15894,180,47,-1693,-1979,18,1659.8,red,2.44,1.67,24,14,red
4500515300,4,9,5,1,0,1,0,15599,6.4,16288,219,45,-2231,-857,21.9,1559.9,9,4,16,1,1,0,0,17830,6.8,17145,214,44,2231,857,21.4,1783,red,1,6.25,23,26,red
4523957220,11,4,7,1,1,0,0,18265,7.6,20351,237,52,3362,3874,23.7,1826.5,4,11,2,0,0,0,0,14903,6.6,16477,187,50,-3362,-3874,18.7,1490.3,blue,4.5,0.55,18,46,blue
4518145521,11,5,10,1,0,1,1,18888,7,18915,204,44,2840,1792,20.4,1888.8,5,11,8,1,1,0,0,16048,6.8,17123,205,52,-2840,-1792,20.5,1604.8,blue,4.2,1.18,27,18,red
4513978363,7,9,7,0,0,0,0,16422,6.8,17598,206,46,-2606,-3164,20.6,1642.2,9,7,8,1,1,0,0,19028,7.6,20762,243,75,2606,3164,24.3,1902.8,red,1.56,2.43,18,44,red
4524919654,9,7,11,0,0,0,0,18090,7.2,18642,216,58,1884,1452,21.6,1809,7,9,8,0,0,0,0,16206,7,17190,190,41,-1884,-1452,19,1620.6,blue,2.86,1.67,19,170,red
4521438360,6,3,3,1,1,0,0,17602,7.4,19787,251,73,2849,1925,25.1,1760.2,3,6,3,0,0,0,0,14753,6.8,17862,196,54,-2849,-1925,19.6,1475.3,blue,3,1,17,42,blue
4486208789,3,7,4,0,0,0,0,13991,6.4,16073,203,21,-3756,-3280,20.3,1399.1,7,3,4,0,0,0,0,17747,7.2,19353,256,53,3756,3280,25.6,1774.7,blue,1,3.67,21,56,red
4462766288,11,2,7,1,1,0,0,17389,7.2,18459,221,52,2577,2588,22.1,1738.9,2,11,2,1,0,1,0,14812,6.6,15871,218,53,-2577,-2588,21.8,1481.2,blue,9,0.36,20,20,red
4443464607,4,7,3,1,1,0,0,15586,7,18599,229,52,-1777,52,22.9,1558.6,7,4,7,0,0,0,0,17363,7.2,18547,244,49,1777,-52,24.4,1736.3,blue,1,3.5,15,24,red
4515658862,2,7,2,1,0,1,0,15279,7,18355,236,59,-1526,-1082,23.6,1527.9,7,2,10,1,1,0,0,16805,7.4,19437,236,40,1526,1082,23.6,1680.5,red,0.57,8.5,41,20,red
4520558243,9,6,7,1,1,0,0,17016,7.2,18560,210,60,338,-232,21,1701.6,6,9,7,0,0,0,0,16678,7,18792,212,56,-338,232,21.2,1667.8,blue,2.67,1.44,20,14,blue
4522587007,4,7,5,0,0,0,0,16171,7,18471,240,57,-758,920,24,1617.1,7,4,8,0,0,0,0,16929,6.8,17551,208,57,758,-920,20.8,1692.9,blue,1.29,3.75,19,13,red
4450756044,9,1,12,1,1,0,1,19127,7.2,19350,253,56,5062,1996,25.3,1912.7,1,9,1,1,0,1,0,14065,6.6,17354,215,56,-5062,-1996,21.5,1406.5,blue,21,0.22,22,16,blue
4489864950,11,5,10,2,1,1,0,17962,7,17698,191,48,3367,1963,19.1,1796.2,5,11,6,0,0,0,0,14595,6.4,15735,185,24,-3367,-1963,18.5,1459.5,red,4.2,1,24,21,blue
4515508152,3,8,4,1,1,0,0,14580,6.6,16446,203,55,-4591,-1620,20.3,1458,8,3,6,0,0,0,1,19171,6.8,18066,241,45,4591,1620,24.1,1917.1,red,0.88,4.67,14,15,red
4516433412,3,2,3,1,0,1,0,15716,7.2,19033,251,56,121,264,25.1,1571.6,2,3,1,1,1,0,0,15595,7,18769,255,76,-121,-264,25.5,1559.5,red,3,1,81,17,blue
4471187696,2,6,1,0,0,0,0,13962,6.8,16214,215,28,-1635,-1467,21.5,1396.2,6,2,3,1,0,1,0,15597,7,17681,193,50,1635,1467,19.3,1559.7,red,0.5,4.5,19,20,red
4524676649,9,3,11,1,1,0,0,18519,7.2,18891,260,49,4756,3562,26,1851.9,3,9,3,0,0,0,0,13763,6.4,15329,196,24,-4756,-3562,19.6,1376.3,blue,6.67,0.67,16,18,blue
4503269239,10,3,12,2,1,1,0,18557,7.2,19603,235,47,3848,2704,23.5,1855.7,3,10,3,0,0,0,0,14709,6.6,16899,200,40,-3848,-2704,20,1470.9,blue,7.33,0.6,25,20,blue
4507906243,6,5,6,0,0,0,0,16793,7,19426,233,62,463,275,23.3,1679.3,5,6,7,1,1,0,0,16330,7.4,19151,224,62,-463,-275,22.4,1633,blue,2.4,2,20,20,blue
4445378393,10,5,8,1,0,1,0,19169,7.4,19642,235,48,3305,2586,23.5,1916.9,5,10,6,1,1,0,0,15864,7,17056,215,44,-3305,-2586,21.5,1586.4,red,3.6,1.1,20,18,red
4521803146,12,7,15,1,1,0,0,19933,7.2,18730,219,60,2473,565,21.9,1993.3,7,12,8,0,0,0,0,17460,7,18165,200,39,-2473,-565,20,1746,blue,3.86,1.25,17,18,blue
4523282194,4,5,5,1,1,0,0,16391,7.2,18597,233,60,153,713,23.3,1639.1,5,4,8,0,0,0,0,16238,7,17884,236,45,-153,-713,23.6,1623.8,red,1.8,3.25,18,17,red
4517700680,7,2,12,1,1,0,0,17340,7.2,19234,229,52,3125,1784,22.9,1734,2,7,2,0,0,0,0,14215,6.8,17450,219,50,-3125,-1784,21.9,1421.5,blue,9.5,0.57,57,17,blue
4443104744,12,11,16,0,0,0,0,19861,7.2,18934,220,43,2352,133,22,1986.1,11,12,12,2,1,1,0,17509,7.2,18801,183,48,-2352,-133,18.3,1750.9,blue,2.55,1.92,33,17,blue
4521692876,4,9,3,2,1,1,0,16273,7.2,18638,246,71,-454,23,24.6,1627.3,9,4,6,0,0,0,0,16727,7.2,18615,204,43,454,-23,20.4,1672.7,red,0.78,3.75,13,38,red
4472954314,5,7,6,1,0,1,0,15595,6.8,17384,206,45,-1840,-2402,20.6,1559.5,7,5,11,1,1,0,0,17435,7.4,19786,242,50,1840,2402,24.2,1743.5,red,1.57,3.6,19,48,red
4511365418,8,7,10,2,1,1,0,17429,7,17332,209,51,900,-802,20.9,1742.9,7,8,6,0,0,0,0,16529,7,18134,217,36,-900,802,21.7,1652.9,red,2.57,1.62,20,25,blue
4515850930,5,5,7,0,0,0,0,16524,7,18962,245,59,96,-21,24.5,1652.4,5,5,6,2,1,1,0,16428,7,18983,257,56,-96,21,25.7,1642.8,red,2.4,2.2,22,24,blue
4478061108,4,9,5,0,0,0,0,15293,6.6,16350,226,46,-2004,-1407,22.6,1529.3,9,4,12,1,0,1,0,17297,6.8,17757,227,39,2004,1407,22.7,1729.7,red,1,5.25,20,22,red
4482488363,3,5,3,0,0,0,0,13988,6.2,15917,174,44,-2761,-2185,17.4,1398.8,5,3,11,1,1,0,0,16749,7,18102,242,43,2761,2185,24.2,1674.9,red,1.2,5.33,20,27,red
4466982463,4,5,2,1,1,0,0,15557,6.8,17180,234,53,-633,-1323,23.4,1555.7,5,4,6,0,0,0,0,16190,7,18503,206,54,633,1323,20.6,1619,blue,1.2,2.75,17,15,blue
4515297257,3,6,4,0,0,0,0,15227,7,17701,231,59,-1558,-1782,23.1,1522.7,6,3,6,2,1,1,0,16785,7,19483,244,44,1558,1782,24.4,1678.5,red,1.17,4,21,23,red
4472103382,8,3,8,1,1,0,0,16378,6.8,16837,178,44,393,-1055,17.8,1637.8,3,8,3,0,0,0,0,15985,6.8,17892,227,56,-393,1055,22.7,1598.5,red,5.33,0.75,17,18,blue
4472652986,7,8,6,1,1,0,0,16007,7,17830,204,47,-873,308,20.4,1600.7,8,7,7,0,0,0,0,16880,6.8,17522,215,44,873,-308,21.5,1688,red,1.62,2.14,21,20,red
4508266227,8,7,11,2,1,1,0,17937,7,18340,227,65,1063,553,22.7,1793.7,7,8,7,0,0,0,0,16874,7.2,17787,226,48,-1063,-553,22.6,1687.4,blue,2.71,1.75,23,21,blue
4476300500,0,8,0,0,0,0,0,13537,6.2,15367,208,52,-3752,-3349,20.8,1353.7,8,0,10,1,1,0,0,17289,7.4,18716,242,40,3752,3349,24.2,1728.9,red,0,12.65,19,18,red
4494516063,9,7,5,1,1,0,0,17907,7.2,19438,231,49,1550,2512,23.1,1790.7,7,9,10,0,0,0,0,16357,6.6,16926,192,40,-1550,-2512,19.2,1635.7,red,2,1.89,21,50,blue
4522599017,6,5,7,0,0,0,0,16053,6.8,18228,216,48,611,381,21.6,1605.3,5,6,5,1,1,0,0,15442,6.8,17847,208,46,-611,-381,20.8,1544.2,red,2.6,1.67,17,21,blue
4495413330,5,8,4,0,0,0,0,16616,7.4,19302,240,64,-616,728,24,1661.6,8,5,9,1,1,0,0,17232,7.2,18574,234,48,616,-728,23.4,1723.2,blue,1.12,3.4,47,21,red
4524640589,8,8,12,2,1,1,0,16367,6.6,16065,202,40,151,1281,20.2,1636.7,8,8,18,0,0,0,0,16216,6.2,14784,201,8,-151,-1281,20.1,1621.6,blue,2.5,3.25,19,19,red
4514457087,9,4,11,0,0,0,0,17494,7,18057,205,56,1518,-5,20.5,1749.4,4,9,5,1,1,0,0,15976,7,18062,199,72,-1518,5,19.9,1597.6,blue,5,1,15,13,blue
4523526937,9,5,10,2,1,1,0,17704,7.2,19789,200,52,1241,2416,20,1770.4,5,9,6,0,0,0,0,16463,6.8,17373,230,52,-1241,-2416,23,1646.3,blue,3.8,1.22,86,20,blue
4499336831,10,9,8,0,0,0,0,17817,6.8,17747,188,40,780,74,18.8,1781.7,9,10,7,0,0,0,0,17037,7,17673,212,44,-780,-74,21.2,1703.7,blue,2,1.6,14,15,blue
4524374262,12,13,15,0,0,0,0,17940,6.8,16927,162,41,-2725,-3568,16.2,1794,13,12,15,1,1,0,0,20665,7.6,20495,252,48,2725,3568,25.2,2066.5,blue,2.08,2.33,17,19,blue
4514266490,6,6,8,1,0,1,0,16988,6.8,18153,223,45,37,-905,22.3,1698.8,6,6,5,1,1,0,0,16951,7.4,19058,216,59,-37,905,21.6,1695.1,red,2.33,1.83,16,22,blue
4516933345,9,7,8,1,1,0,0,17661,6.6,17077,233,40,815,590,23.3,1766.1,7,9,10,0,0,0,0,16846,6.8,16487,191,38,-815,-590,19.1,1684.6,blue,2.43,1.89,19,20,red
4494398674,4,3,4,0,0,0,0,15755,7.2,19845,225,64,951,2193,22.5,1575.5,3,4,2,2,1,1,0,14804,7,17652,197,48,-951,-2193,19.7,1480.4,blue,2.67,1.25,20,19,red
4516930956,6,15,6,0,0,0,0,15392,6.4,16156,175,45,-4885,-3111,17.5,1539.2,15,6,17,1,0,1,0,20277,7.4,19267,233,46,4885,3111,23.3,2027.7,red,0.8,5.33,14,19,red
4479819493,2,8,3,0,0,0,0,13925,6.6,16354,198,43,-4527,-3126,19.8,1392.5,8,2,8,1,1,0,0,18452,7.2,19480,229,55,4527,3126,22.9,1845.2,red,0.62,8,21,21,red
4511791303,5,3,2,1,1,0,0,16421,7,18152,241,48,1239,-1051,24.1,1642.1,3,5,2,0,0,0,0,15182,7.2,19203,219,73,-1239,1051,21.9,1518.2,blue,2.33,1,16,43,blue
4475259574,2,3,2,1,1,0,0,14535,6.4,16699,234,35,-988,-1427,23.4,1453.5,3,2,4,1,0,1,0,15523,7,18126,241,48,988,1427,24.1,1552.3,blue,1.33,3.5,18,17,blue
4519350434,7,2,6,1,0,1,0,17082,7,18373,221,40,2216,1580,22.1,1708.2,2,7,3,1,1,0,0,14866,6.6,16793,208,64,-2216,-1580,20.8,1486.6,blue,6.5,0.71,17,15,blue
4521669931,4,5,4,2,1,1,0,15711,6.6,17255,208,59,-101,-1320,20.8,1571.1,5,4,6,0,0,0,0,15812,7.2,18575,210,65,101,1320,21,1581.2,red,1.6,2.75,12,12,blue
4481775600,4,4,3,1,0,1,0,16087,7.2,19195,224,66,225,824,22.4,1608.7,4,4,5,1,1,0,0,15862,7,18371,208,68,-225,-824,20.8,1586.2,blue,1.75,2.25,18,166,blue
4522586300,0,7,0,0,0,0,0,13358,6.2,15566,199,59,-4737,-3600,19.9,1335.8,7,0,7,1,1,0,0,18095,7.2,19166,253,58,4737,3600,25.3,1809.5,red,0,12.65,26,23,red
4502626777,11,4,9,1,1,0,0,18438,7.2,18924,212,60,3742,3229,21.2,1843.8,4,11,6,0,0,0,0,14696,6.2,15695,184,56,-3742,-3229,18.4,1469.6,blue,5,0.91,20,19,blue
4464794186,2,5,2,1,1,0,0,14485,6.8,17287,220,63,-1866,-1885,22,1448.5,5,2,4,0,0,0,0,16351,7.4,19172,253,56,1866,1885,25.3,1635.1,red,0.8,4.5,19,14,blue
4516066047,5,1,3,1,1,0,0,16222,7,18746,241,60,1997,1560,24.1,1622.2,1,5,0,0,0,0,0,14225,7,17186,234,48,-1997,-1560,23.4,1422.5,blue,8,0.2,23,46,blue
4440210667,2,7,1,0,0,0,0,14624,6.8,17333,225,44,-2794,-2624,22.5,1462.4,7,2,13,0,0,0,0,17418,7.4,19957,231,60,2794,2624,23.1,1741.8,red,0.43,10,17,44,blue
4495401040,11,8,18,1,1,0,0,17568,6.6,16755,206,46,1236,1018,20.6,1756.8,8,11,9,0,0,0,0,16332,6.4,15737,183,45,-1236,-1018,18.3,1633.2,blue,3.62,1.55,16,16,blue
4447457186,2,4,2,1,1,0,0,15198,6.8,17316,235,47,-13,-1792,23.5,1519.8,4,2,3,1,0,1,0,15211,7,19108,207,39,13,1792,20.7,1521.1,red,1,3.5,18,20,blue
4516861860,4,3,4,0,0,0,0,16313,6.8,17824,240,47,1128,498,24,1631.3,3,4,5,0,0,0,0,15185,6.8,17326,220,41,-1128,-498,22,1518.5,blue,2.67,2,21,31,blue
4464918638,5,7,6,0,0,0,0,16560,7.2,19116,235,57,-529,-54,23.5,1656,7,5,8,1,1,0,0,17089,7,19170,223,63,529,54,22.3,1708.9,red,1.57,3,125,66,blue
4524558517,5,6,6,0,0,0,0,15693,6.8,17777,210,51,-486,-137,21,1569.3,6,5,5,1,1,0,0,16179,7,17914,216,52,486,137,21.6,1617.9,red,1.83,2.2,29,36,red
4472644738,8,10,7,0,0,0,0,16403,7,18111,218,33,-1445,-736,21.8,1640.3,10,8,9,1,0,1,0,17848,7,18847,210,54,1445,736,21,1784.8,blue,1.5,2.38,21,63,blue
4488573145,0,4,0,0,0,0,0,13720,6.6,16815,230,52,-2727,-4122,23,1372,4,0,1,1,1,0,0,16447,7.6,20937,263,69,2727,4122,26.3,1644.7,red,0,12.65,17,40,red
4521992457,7,4,10,1,1,0,0,16599,6.6,16723,201,40,1036,-663,20.1,1659.9,4,7,1,0,0,0,0,15563,6.8,17386,251,52,-1036,663,25.1,1556.3,red,4.25,0.71,16,12,blue
4516576822,5,5,5,0,0,0,0,15364,6.8,17090,198,48,-799,-588,19.8,1536.4,5,5,6,0,0,0,0,16163,6.8,17678,242,44,799,588,24.2,1616.3,red,2,2.2,20,17,red
4518094361,6,10,7,0,0,0,0,14978,6.6,16243,147,40,-4413,-1993,14.7,1497.8,10,6,16,2,1,1,1,19391,7,18236,237,55,4413,1993,23.7,1939.1,red,1.3,4.33,16,24,red
4505841827,6,6,4,1,0,1,0,16970,6.8,17984,236,56,-153,79,23.6,1697,6,6,9,1,1,0,0,17123,7,17905,223,55,153,-79,22.3,1712.3,red,1.67,2.5,106,17,blue
4518963462,6,12,7,0,0,0,0,16851,6.8,17931,201,48,-2286,-976,20.1,1685.1,12,6,15,0,0,0,0,19137,7,18907,199,52,2286,976,19.9,1913.7,red,1.08,4.5,26,71,red
4519178537,4,5,3,0,0,0,0,14893,6.8,17322,203,48,-1002,-378,20.3,1489.3,5,4,4,1,1,0,0,15895,6.8,17700,233,48,1002,378,23.3,1589.5,red,1.4,2.25,19,18,red
4489955666,18,6,16,2,1,1,0,21893,7.6,21511,243,56,7125,3657,24.3,2189.3,6,18,0,0,0,0,0,14768,7.2,17854,176,42,-7125,-3657,17.6,1476.8,blue,5.67,0.33,20,11,blue
4468031280,5,3,8,1,1,0,0,15574,6.8,17788,230,45,840,196,23,1557.4,3,5,1,0,0,0,0,14734,7,17592,203,59,-840,-196,20.3,1473.4,blue,4.33,0.8,22,16,red
4519619414,6,8,7,1,0,1,1,18155,7,19429,231,65,468,558,23.1,1815.5,8,6,11,1,1,0,0,17687,7,18871,194,56,-468,-558,19.4,1768.7,blue,1.62,3.17,13,15,red
4475955014,8,5,8,1,1,0,0,16469,7,18105,192,46,248,582,19.2,1646.9,5,8,10,0,0,0,0,16221,6.6,17523,225,52,-248,-582,22.5,1622.1,blue,3.2,1.88,19,17,red
4496519223,1,5,2,0,0,0,0,13983,6.4,15892,214,53,-3832,-3324,21.4,1398.3,5,1,4,2,1,1,1,17815,7,19216,276,47,3832,3324,27.6,1781.5,red,0.6,9,18,18,red
4509908881,14,3,19,1,1,0,1,22472,7.6,20870,251,54,8284,4654,25.1,2247.2,3,14,5,0,0,0,0,14188,6.6,16216,202,34,-8284,-4654,20.2,1418.8,blue,11,0.57,16,17,blue
4520631494,6,2,3,0,0,0,0,16807,7.4,19637,222,57,1295,1167,22.2,1680.7,2,6,2,1,1,0,0,15512,7.2,18470,237,60,-1295,-1167,23.7,1551.2,blue,4.5,0.67,27,64,blue
4453648603,5,9,4,1,1,0,0,14996,6.4,15901,188,44,-3331,-3464,18.8,1499.6,9,5,11,1,0,1,0,18327,7.2,19365,218,63,3331,3464,21.8,1832.7,blue,1,4,14,18,red
4480078875,7,5,8,2,1,1,0,17477,6.8,18070,186,62,1049,811,18.6,1747.7,5,7,4,0,0,0,0,16428,6.6,17259,228,41,-1049,-811,22.8,1642.8,blue,3,1.29,28,19,red
4423246769,7,8,5,1,1,0,0,15810,6.6,16837,193,48,-1305,-2023,19.3,1581,8,7,5,0,0,0,1,17115,7.2,18860,189,62,1305,2023,18.9,1711.5,red,1.5,1.86,14,12,blue
4471229287,3,8,5,0,0,0,0,13980,6.2,15030,193,44,-3739,-3541,19.3,1398,8,3,9,2,1,1,0,17719,7.2,18571,246,48,3739,3541,24.6,1771.9,red,1,5.67,23,40,red
4525099132,5,5,7,2,1,1,0,15726,7,17245,203,56,-252,77,20.3,1572.6,5,5,9,0,0,0,0,15978,6.6,17168,212,48,252,-77,21.2,1597.8,blue,2.4,2.8,19,17,blue
4473558954,5,5,3,0,0,0,0,15153,7.2,18629,191,51,-809,411,19.1,1515.3,5,5,5,1,1,0,0,15962,7,18218,216,44,809,-411,21.6,1596.2,red,1.6,2,17,16,red
4522194078,2,5,2,0,0,0,0,14695,6.8,17431,228,56,-2062,-1466,22.8,1469.5,5,2,6,1,1,0,0,16757,7,18897,246,58,2062,1466,24.6,1675.7,red,0.8,5.5,17,16,blue
4463332138,7,7,8,1,1,0,0,16106,7,18323,207,52,-84,570,20.7,1610.6,7,7,4,0,0,0,0,16190,7,17753,207,49,84,-570,20.7,1619,red,2.14,1.57,17,107,red
4489878526,6,4,6,0,0,0,0,16493,7.2,18450,231,46,628,-243,23.1,1649.3,4,6,6,1,1,0,0,15865,7,18693,212,67,-628,243,21.2,1586.5,blue,3,1.67,16,20,blue
4518060637,9,5,13,0,0,0,0,17099,7.2,19592,225,48,1344,2079,22.5,1709.9,5,9,2,1,1,0,0,15755,6.8,17513,238,48,-1344,-2079,23.8,1575.5,blue,4.4,0.78,16,17,red
4464565821,4,9,3,1,1,0,0,15211,6.8,17951,225,56,-3848,-2091,22.5,1521.1,9,4,14,1,0,1,0,19059,7.2,20042,238,68,3848,2091,23.8,1905.9,red,0.78,5.75,25,18,red
4502255242,6,4,7,1,1,0,0,16643,7,18300,215,51,1515,590,21.5,1664.3,4,6,4,0,0,0,0,15128,6.8,17710,207,56,-1515,-590,20.7,1512.8,red,3.25,1.33,18,27,blue
4509558169,7,7,4,0,0,0,0,16581,7,18360,198,54,462,1726,19.8,1658.1,7,7,8,0,0,0,0,16119,6.6,16634,200,47,-462,-1726,20,1611.9,red,1.57,2.14,21,14,red
4468238235,10,7,16,1,1,0,0,17953,7,18823,190,60,1058,1196,19,1795.3,7,10,9,0,0,0,0,16895,6.6,17627,206,47,-1058,-1196,20.6,1689.5,blue,3.71,1.6,35,49,blue
4521525873,6,8,4,0,0,0,0,16112,6.8,17371,197,50,-554,-483,19.7,1611.2,8,6,10,1,1,0,0,16666,7,17854,206,41,554,483,20.6,1666.6,red,1.25,3,14,20,blue
4518930107,5,7,4,0,0,0,0,15637,6.6,16107,201,50,-460,-842,20.1,1563.7,7,5,9,0,0,0,0,16097,6.8,16949,218,31,460,842,21.8,1609.7,blue,1.29,3.2,14,20,blue
4480194384,5,7,4,0,0,0,0,15977,6.8,18136,206,71,-1130,-347,20.6,1597.7,7,5,8,1,1,0,0,17107,7.2,18483,230,56,1130,347,23,1710.7,red,1.29,3,17,17,blue
4515500466,2,9,2,1,0,1,0,13932,6,14927,197,40,-3919,-3135,19.7,1393.2,9,2,16,0,0,0,0,17851,7,18062,205,55,3919,3135,20.5,1785.1,red,0.44,12.5,15,51,red
4519480977,6,6,10,0,0,0,0,16206,6.8,17669,221,49,-677,-67,22.1,1620.6,6,6,10,1,1,0,0,16883,6.8,17736,245,45,677,67,24.5,1688.3,blue,2.67,2.67,47,26,red
4494773466,5,9,7,0,0,0,0,16163,6.8,16772,190,52,-819,-1926,19,1616.3,9,5,8,0,0,0,0,16982,7,18698,225,50,819,1926,22.5,1698.2,red,1.33,3.4,16,54,blue
4524332447,5,4,3,1,1,0,0,15296,6.8,16908,187,56,733,810,18.7,1529.6,4,5,1,0,0,0,0,14563,6.2,16098,204,32,-733,-810,20.4,1456.3,blue,2,1,22,28,red
4512351336,5,8,9,0,0,0,0,15966,7,18157,209,47,-847,-267,20.9,1596.6,8,5,8,1,1,0,0,16813,7.2,18424,203,60,847,267,20.3,1681.3,blue,1.75,3.2,68,58,red
4494787893,4,2,0,0,0,0,0,15555,7.4,19704,214,70,737,1094,21.4,1555.5,2,4,2,1,1,0,0,14818,7.2,18610,235,51,-737,-1094,23.5,1481.8,red,2,1,11,38,blue
4524443617,4,1,5,1,1,0,0,16041,7,18214,233,44,1891,603,23.3,1604.1,1,4,1,0,0,0,0,14150,7,17611,214,47,-1891,-603,21.4,1415,blue,9,0.5,20,41,red
4517953840,5,9,7,0,0,0,0,15239,6.6,16561,194,50,-3130,-2448,19.4,1523.9,9,5,13,1,1,0,0,18369,7.2,19009,236,44,3130,2448,23.6,1836.9,red,1.33,4.4,28,22,red
4521530707,9,8,11,1,1,0,0,17049,6.8,17343,180,49,147,-1425,18,1704.9,8,9,8,0,0,0,0,16902,7.2,18768,193,63,-147,1425,19.3,1690.2,blue,2.5,1.78,9,14,blue
4496627466,9,5,9,1,1,0,0,17492,6.8,18028,219,40,687,563,21.9,1749.2,5,9,7,0,0,0,0,16805,7,17465,224,58,-687,-563,22.4,1680.5,blue,3.6,1.33,73,15,blue
4472271945,2,8,2,0,0,0,0,14370,6.4,16473,228,48,-3180,-3196,22.8,1437,8,2,8,1,1,0,0,17550,7.6,19669,211,53,3180,3196,21.1,1755,red,0.5,8,92,19,red
4452983788,7,8,9,0,0,0,0,17543,7.2,18967,246,48,-144,-867,24.6,1754.3,8,7,10,2,1,1,0,17687,7.4,19834,225,64,144,867,22.5,1768.7,red,2,2.57,29,58,red
4521397420,2,9,4,1,1,0,0,13570,6.6,15970,195,41,-6374,-4421,19.5,1357,9,2,8,1,0,1,1,19944,7.8,20391,262,56,6374,4421,26.2,1994.4,red,0.67,8.5,39,18,red
4521748513,5,6,5,0,0,0,0,15948,6.8,17169,222,54,-947,-1040,22.2,1594.8,6,5,10,2,1,1,0,16895,6.8,18209,248,51,947,1040,24.8,1689.5,red,1.67,3.2,20,26,blue
4516872097,3,6,6,0,0,0,0,14339,6,15064,197,32,-3074,-2611,19.7,1433.9,6,3,10,0,0,0,0,17413,6.8,17675,233,49,3074,2611,23.3,1741.3,blue,1.5,5.33,15,18,red
4458718389,16,10,12,1,1,0,0,20084,6.8,17621,175,46,2098,1150,17.5,2008.4,10,16,10,0,0,0,0,17986,6.8,16471,182,37,-2098,-1150,18.2,1798.6,blue,2.8,1.25,20,18,blue
4481753075,4,5,5,0,0,0,0,15375,6.8,17114,200,56,-1270,-2363,20,1537.5,5,4,1,1,1,0,0,16645,7.2,19477,273,60,1270,2363,27.3,1664.5,blue,1.8,1.5,19,17,red
4523278950,3,5,5,0,0,0,0,14313,6.2,15407,194,52,-2089,-2275,19.4,1431.3,5,3,7,1,1,0,0,16402,6.8,17682,243,48,2089,2275,24.3,1640.2,blue,1.6,4,18,24,red
4522325538,9,1,8,0,0,0,0,17786,7,19149,233,52,3404,2513,23.3,1778.6,1,9,1,0,0,0,0,14382,6.6,16636,206,51,-3404,-2513,20.6,1438.2,blue,17,0.22,18,18,blue
4457626899,4,8,4,1,0,1,0,16657,7,18154,210,58,-206,-1476,21,1665.7,8,4,0,1,1,0,0,16863,7.2,19630,248,52,206,1476,24.8,1686.3,blue,1,2,21,23,blue
